,datetime,time,method,path,event
0,2020-04-29 18:59:01.635920,1588166941.635942,IN_OPEN,/home/devashish/Documents/projects/PythonHostIDS/test,IN_OPEN|IN_ISDIR
1,2020-04-29 18:59:01.646534,1588166941.646553,IN_ACCESS,/home/devashish/Documents/projects/PythonHostIDS/test,IN_ACCESS|IN_ISDIR
2,2020-04-29 18:59:01.646977,1588166941.6470034,IN_CLOSE_NOWRITE,/home/devashish/Documents/projects/PythonHostIDS/test,IN_CLOSE_NOWRITE|IN_ISDIR
